Lot.Area,Lot.Shape,Total.Bsmt.SF,Gr.Liv.Area,has.Fireplace,SalePrice,Bldg.Type.simple,Year.Built,Full.Bath,Bedroom.AbvGr,Garage.Area,has.Pool
"[  7440, 11560)",Reg,"[ 990,6110]",1235,0,98600,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[   0, 990)",2157,1,226000,1Fam,"[1872,1973)",2,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1128,0,118000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[ 11560,215245]",Reg,"[ 990,6110]",3112,1,235000,1Fam,"[1872,1973)",2,4,"[ 480,1488]",1
"[  7440, 11560)",IR1,"[ 990,6110]",1008,0,135000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1190,0,132500,2Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1144,1,143000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1364,1,132000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[ 990,6110]",1383,0,145250,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1336,1,162000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1370,1,148000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[ 990,6110]",1092,1,141000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1124,1,153000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1236,1,134450,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",IR1,"[   0, 990)",943,1,135960,2Fam,"[1973,2010]",1,2,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1050,0,156000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1375,1,140000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[ 11560,215245]",Reg,"[ 990,6110]",1008,0,139500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1575,1,155000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1145,0,127000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1005,1,133500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[ 11560,215245]",Reg,"[ 990,6110]",1056,0,125000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",884,0,142000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",2039,1,167000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1384,0,159000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",2640,1,180000,2Fam,"[1872,1973)",2,5,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1312,0,127000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1310,0,112000,1Fam,"[1872,1973)",2,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",713,0,99800,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",833,0,117000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1073,0,108480,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",715,0,68000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",720,0,86900,1Fam,"[1872,1973)",1,1,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1130,1,120000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1595,1,155500,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1760,1,80000,1Fam,"[1872,1973)",1,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1214,0,105000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",2414,1,160000,2Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1466,1,170000,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1324,1,160000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[ 990,6110]",1086,1,159950,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1146,1,165000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",1734,1,159000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1207,0,147000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",912,0,115000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1194,1,159500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",864,0,120000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",IR1,"[   0, 990)",816,0,129900,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1773,1,183000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",1472,1,157500,1Fam,"[1872,1973)",2,2,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",2448,1,277500,1Fam,"[1872,1973)",3,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[ 990,6110]",1600,1,207500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",1521,0,147500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1192,0,135000,1Fam,"[1872,1973)",1,4,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1040,0,109500,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1040,0,109900,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1040,0,133700,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1040,0,81400,2Fam,"[1872,1973)",2,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1040,0,87500,2Fam,"[1872,1973)",2,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1040,0,93500,2Fam,"[1872,1973)",2,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1556,0,119000,2Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1150,0,141000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1150,0,146000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1348,1,155000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",999,0,134500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1045,0,120000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",864,0,105000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1025,0,124000,2Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",2014,0,169000,1Fam,"[1872,1973)",2,5,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1328,0,107000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1668,0,135000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1657,1,111500,1Fam,"[1872,1973)",1,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1416,0,156500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1641,1,178000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1428,0,139900,1Fam,"[1872,1973)",1,4,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1004,1,105000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",813,0,110000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1951,0,111500,2Fam,"[1872,1973)",2,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1032,0,108000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",844,0,111500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1750,0,124000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",864,0,105000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1118,0,116000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1376,0,96900,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",960,0,135500,2Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1566,0,139000,1Fam,"[1872,1973)",1,5,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",492,0,61500,1Fam,"[1872,1973)",1,1,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1182,0,120000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1163,0,126175,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",840,0,64000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1928,0,137000,2Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1774,0,87000,1Fam,"[1872,1973)",2,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1768,1,163000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",2104,0,155000,1Fam,"[1872,1973)",2,5,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1440,0,79000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",1690,1,144000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1368,0,114504,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1762,0,157000,1Fam,"[1872,1973)",1,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1200,0,125000,1Fam,"[1872,1973)",1,4,"[   0, 480)",0
"[ 11560,215245]",IR2,"[ 990,6110]",3608,1,475000,1Fam,"[1872,1973)",2,4,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1248,0,93500,2Fam,"[1872,1973)",2,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",960,0,125000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",1020,0,64500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",788,1,100000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1577,1,140200,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[   0, 990)",1827,1,202500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1664,1,159000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1118,1,119900,2Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1176,1,114500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1344,0,115000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1162,0,75000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1015,0,88000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",912,0,80500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1576,1,149000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1324,0,110000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1103,1,110500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",616,0,89000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1048,1,113000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[ 11560,215245]",IR2,"[   0, 990)",816,0,109000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[ 11560,215245]",IR3,"[ 990,6110]",2486,1,220000,1Fam,"[1872,1973)",2,5,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",960,0,129000,2Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1635,0,117000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",IR1,"[   0, 990)",693,0,52500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1430,0,107000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1330,0,116500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",819,0,72000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1376,1,119500,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1360,0,125500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1077,1,91000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",754,0,84500,2Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",984,0,90000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",1422,1,137500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1921,0,150000,2Fam,"[1872,1973)",2,4,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[   0, 990)",1640,1,131000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",IR1,"[ 990,6110]",1352,0,130000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1032,1,125000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",IR1,"[   0, 990)",879,0,80000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1073,0,157000,1Fam,"[1973,2010]",2,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1382,1,148000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1296,0,90000,2Fam,"[1872,1973)",2,2,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1068,0,154500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1064,1,153600,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",1320,1,164500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",934,0,132000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1059,0,142500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1159,1,158000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1400,1,149500,1Fam,"[1973,2010]",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1458,1,165000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1721,1,180000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  1300,  7440)",IR1,"[   0, 990)",1040,1,160500,1Fam,"[1973,2010]",1,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1967,0,156500,2Fam,"[1973,2010]",2,6,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1949,0,157000,2Fam,"[1973,2010]",2,6,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1920,1,172500,1Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[ 11560,215245]",Reg,"[ 990,6110]",1803,1,155000,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1779,1,170000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",872,1,105000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",960,0,145000,1Fam,"[1872,1973)",0,0,"[   0, 480)",0
"[ 11560,215245]",Reg,"[ 990,6110]",1437,1,168000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1830,1,278000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1000,1,164000,1Fam,"[1872,1973)",1,1,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",2287,1,225000,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",810,0,130000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[   0, 990)",894,1,142500,1Fam,"[1973,2010]",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1700,0,148400,Twnhs,"[1973,2010]",2,2,"[   0, 480)",0
"[  1300,  7440)",IR1,"[ 990,6110]",1453,1,190000,1Fam,"[1973,2010]",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1350,1,146000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1150,1,128000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",2008,0,225000,1Fam,"[1872,1973)",3,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[   0, 990)",2201,1,274970,1Fam,"[1872,1973)",2,4,"[   0, 480)",1
"[ 11560,215245]",Reg,"[   0, 990)",2009,1,235000,1Fam,"[1872,1973)",2,4,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",3672,1,415000,1Fam,"[1872,1973)",3,5,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",1560,1,182000,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[   0, 990)",1488,1,135000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1057,0,137000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1855,0,136900,1Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1609,0,149900,1Fam,"[1872,1973)",1,5,"[   0, 480)",0
"[  1300,  7440)",IR1,"[   0, 990)",1148,0,123500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1124,1,93000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1456,1,91500,1Fam,"[1872,1973)",1,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1298,1,180000,1Fam,"[1973,2010]",2,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[   0, 990)",2559,1,209000,1Fam,"[1973,2010]",2,4,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",1911,1,215000,1Fam,"[1973,2010]",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1440,0,224500,2Fam,"[1973,2010]",2,2,"[ 480,1488]",0
"[  7440, 11560)",IR2,"[ 990,6110]",1876,0,229800,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1208,0,183600,1Fam,"[1973,2010]",2,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",1220,0,194000,1Fam,"[1973,2010]",2,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",1294,1,193879,1Fam,"[1973,2010]",2,2,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1614,0,221500,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1498,0,204900,1Fam,"[1973,2010]",2,2,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1962,0,239799,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1846,1,233555,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1734,0,260000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1590,0,294900,1Fam,"[1973,2010]",2,2,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",1809,0,209700,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1614,1,225000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",1596,0,181000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",1915,1,220000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",1582,0,190000,1Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[ 11560,215245]",IR1,"[   0, 990)",988,1,180000,1Fam,"[1872,1973)",1,1,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",1533,1,280000,1Fam,"[1973,2010]",2,2,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1388,1,158900,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",914,0,148000,1Fam,"[1973,2010]",1,2,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1100,0,145000,1Fam,"[1973,2010]",1,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[   0, 990)",1499,1,187000,1Fam,"[1973,2010]",2,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1425,0,193000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",IR2,"[ 990,6110]",990,0,156000,1Fam,"[1973,2010]",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1525,0,235000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1494,0,217000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1588,0,214000,1Fam,"[1973,2010]",2,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",1749,0,196000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[   0, 990)",1779,1,217000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[   0, 990)",1861,0,200000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[   0, 990)",1776,1,192500,1Fam,"[1973,2010]",2,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[ 990,6110]",1541,1,205000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",954,0,132500,1Fam,"[1973,2010]",1,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",1388,0,157500,1Fam,"[1973,2010]",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1282,0,174000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",971,1,128500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",864,0,128500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",894,0,149900,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",864,0,119900,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",IR1,"[   0, 990)",1320,0,137000,Twnhs,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1989,1,255000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",1762,0,222000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR2,"[   0, 990)",1755,1,214000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
